species	family
Salvia_aethiopis	Lamiaceae
Salvia_hispanica	Lamiaceae
Salvia_sclarea	Lamiaceae
Salvia_indica	Lamiaceae
Salvia_argentea	Lamiaceae
Salvia_candidissima	Lamiaceae
Salvia_verbascifolia	Lamiaceae
Salvia_staminea	Lamiaceae
Salvia_sylvestris	Lamiaceae
Salvia_deserta	Lamiaceae
Salvia_pratensis	Lamiaceae
Salvia_austriaca	Lamiaceae
Salvia_canariensis	Lamiaceae
Salvia_bucharica	Lamiaceae
Salvia_disermas	Lamiaceae
Salvia_verbenaca	Lamiaceae
Salvia_lavandulifolia	Lamiaceae
Salvia_nemorosa	Lamiaceae
Salvia_amplexicaulis	Lamiaceae
Salvia_rugosa	Lamiaceae
Salvia_aurita	Lamiaceae
Salvia_dentata	Lamiaceae
Salvia_africana-caerulea	Lamiaceae
Salvia_nilotica	Lamiaceae
Salvia_verticillata	Lamiaceae
Salvia_brachyantha	Lamiaceae
Salvia_taraxacifolia	Lamiaceae
Salvia_garipensis	Lamiaceae
Salvia_viridis	Lamiaceae
Salvia_hydrangea	Lamiaceae
Salvia_officinalis	Lamiaceae
Salvia_texana	Lamiaceae
Salvia_whitehousei	Lamiaceae
Salvia_pentstemonoides	Lamiaceae
Salvia_summa	Lamiaceae
Salvia_henryi	Lamiaceae
Salvia_roemeriana	Lamiaceae
Salvia_ringens	Lamiaceae
Salvia_palaestina	Lamiaceae
Salvia_candelabrum	Lamiaceae
Salvia_viscosa	Lamiaceae
Salvia_lyrata	Lamiaceae
Rosmarinus_officinalis	Lamiaceae
Perovskia_scrophulariifolia	Lamiaceae
Perovskia_atriplicifolia	Lamiaceae
Perovskia_abrotanoides	Lamiaceae
Melissa_officinalis	Lamiaceae
Salvia_dorrii	Lamiaceae
Salvia_brandegeei	Lamiaceae
Salvia_spathacea	Lamiaceae
Salvia_pachyphylla	Lamiaceae
Salvia_mohavensis	Lamiaceae
Salvia_sonomensis	Lamiaceae
Salvia_mellifera	Lamiaceae
Salvia_chionopeplica	Lamiaceae
Salvia_leucophylla	Lamiaceae
Salvia_clevelandii	Lamiaceae
Salvia_eremostachya	Lamiaceae
Salvia_apiana	Lamiaceae
Salvia_munzii	Lamiaceae
Salvia_columbariae	Lamiaceae
Lepechinia_chamaedryoides	Lamiaceae
Salvia_aegyptiaca	Lamiaceae
Lepechinia_calycina	Lamiaceae
Lepechinia_fragrans	Lamiaceae
Dracocephalum_moldavica	Lamiaceae
Dracocephalum_nutans	Lamiaceae
Dracocephalum_grandiflorum	Lamiaceae
Dracocephalum_ruyschiana	Lamiaceae
Schizonepeta_multifida	Lamiaceae
Nepeta_tenuifolia	Lamiaceae
Glechoma_hirsuta	Lamiaceae
Glechoma_hederacea	Lamiaceae
Agastache_foeniculum	Lamiaceae
Agastache_mexicana	Lamiaceae
Agastache_rugosa	Lamiaceae
Agastache_nepetoides	Lamiaceae
Agastache_scrophulariifolia	Lamiaceae
Agastache_urticifolia	Lamiaceae
Cedronella_canariensis	Lamiaceae
Lycopus_europaeus	Lamiaceae
Lycopus_uniflorus	Lamiaceae
Nepeta_cataria	Lamiaceae
Nepeta_tuberosa	Lamiaceae
Nepeta_glomerulosa	Lamiaceae
Nepeta_faassenii	Lamiaceae
Nepeta_grandiflora	Lamiaceae
Horminum_pyrenaicum	Lamiaceae
Hyssopus_officinalis	Lamiaceae
Prunella_hyssopifolia	Lamiaceae
Prunella_grandiflora	Lamiaceae
Prunella_asiatica	Lamiaceae
Prunella_vulgaris	Lamiaceae
Cleonia_lusitanica	Lamiaceae
Monarda_clinopodia	Lamiaceae
Monarda_didyma	Lamiaceae
Monarda_bradburiana	Lamiaceae
Monarda_fistulosa	Lamiaceae
Monarda_russeliana	Lamiaceae
Monarda_citriodora	Lamiaceae
Monarda_clinopodioides	Lamiaceae
Monarda_punctata	Lamiaceae
Monarda_menthaefolia	Lamiaceae
Pycnanthemum_muticum	Lamiaceae
Pycnanthemum_incanum	Lamiaceae
Pycnanthemum_tenuifolium	Lamiaceae
Pycnanthemum_virginianum	Lamiaceae
Blephilia_hirsuta	Lamiaceae
Blephilia_ciliata	Lamiaceae
Poliomintha_incana	Lamiaceae
Hedeoma_acinoides	Lamiaceae
Rhododon_ciliatus	Lamiaceae
Cunila_origanoides	Lamiaceae
Clinopodium_gilliesii	Lamiaceae
Conradina_verticillata	Lamiaceae
Clinopodium_chilense	Lamiaceae
Cuminia_eriantha	Lamiaceae
Monardella_hypoleuca	Lamiaceae
Monardella_linoides	Lamiaceae
Monardella_odoratissima	Lamiaceae
Pogogyne_zizyphoroides	Lamiaceae
Ziziphora_capitata	Lamiaceae
Ziziphora_clinopodioides	Lamiaceae
Ziziphora_taurica	Lamiaceae
Ziziphora_tenuior	Lamiaceae
Clinopodium_acinos	Lamiaceae
Clinopodium_alpinum	Lamiaceae
Clinopodium_debile	Lamiaceae
Clinopodium_vulgare	Lamiaceae
Clinopodium_umbrosum	Lamiaceae
Clinopodium_nepeta	Lamiaceae
Clinopodium_serpyllifolium	Lamiaceae
Clinopodium_menthifolium	Lamiaceae
Clinopodium_myrianthum	Lamiaceae
Mentha_arvensis	Lamiaceae
Mentha_canadensis	Lamiaceae
Mentha_aquatica	Lamiaceae
Mentha_pulegium	Lamiaceae
Mentha_requienii	Lamiaceae
Mentha_suaveolens	Lamiaceae
Mentha_x	Lamiaceae
Mentha_spicata	Lamiaceae
Mentha_longifolia	Lamiaceae
Mentha_diemenica	Lamiaceae
Mentha_australis	Lamiaceae
Mentha_cunninghamii	Lamiaceae
Cyclotrichium_origanifolium	Lamiaceae
Thymus_serpyllum	Lamiaceae
Thymus_marschallianus	Lamiaceae
Thymus_mastichina	Lamiaceae
Thymus_vulgaris	Lamiaceae
Thymus_alsinoides	Lamiaceae
Thymus_pulegioides	Lamiaceae
Thymus_mongolicus	Lamiaceae
Origanum_vulgare	Lamiaceae
Origanum_laevigatum	Lamiaceae
Origanum_rotundifolium	Lamiaceae
Origanum_majorana	Lamiaceae
Thymbra_spicata	Lamiaceae
Thymbra_capitata	Lamiaceae
Micromeria_cristata	Lamiaceae
Micromeria_sinaica	Lamiaceae
Micromeria_graeca	Lamiaceae
Micromeria_imbricata	Lamiaceae
Micromeria_juliana	Lamiaceae
Satureja_cuneifolia	Lamiaceae
Satureja_spicigera	Lamiaceae
Satureja_hortensis	Lamiaceae
Satureja_montana	Lamiaceae
Satureja_pilosa	Lamiaceae
Satureja_thymbra	Lamiaceae
Salvia_longispicata	Lamiaceae
Salvia_polystachya	Lamiaceae
Salvia_tiliifolia	Lamiaceae
Salvia_farinacea	Lamiaceae
Salvia_azurea	Lamiaceae
Salvia_involucrata	Lamiaceae
Salvia_coccinea	Lamiaceae
Salvia_hirsuta	Lamiaceae
Salvia_cedrosensis	Lamiaceae
Salvia_misella	Lamiaceae
Salvia_splendens	Lamiaceae
Salvia_rypara	Lamiaceae
Salvia_coerulea	Lamiaceae
Salvia_circinnata	Lamiaceae
Salvia_microphylla	Lamiaceae
Salvia_lycioides	Lamiaceae
Salvia_greggii	Lamiaceae
Salvia_chamaedryoides	Lamiaceae
Salvia_lasiantha	Lamiaceae
Salvia_divinorum	Lamiaceae
Salvia_candicans	Lamiaceae
Salvia_ballotiflora	Lamiaceae
Salvia_uliginosa	Lamiaceae
Salvia_rutilans	Lamiaceae
Salvia_corrugata	Lamiaceae
Salvia_occidentalis	Lamiaceae
Salvia_subincisa	Lamiaceae
Salvia_patens	Lamiaceae
Salvia_greatae	Lamiaceae
Salvia_californica	Lamiaceae
Salvia_roborowskii	Lamiaceae
Salvia_hians	Lamiaceae
Salvia_przewalskii	Lamiaceae
Salvia_flava	Lamiaceae
Salvia_digitaloides	Lamiaceae
Salvia_pyrenaica	Lamiaceae
Salvia_glutinosa	Lamiaceae
Salvia_fruticosa	Lamiaceae
Salvia_nubicola	Lamiaceae
Salvia_japonica	Lamiaceae
Salvia_chinensis	Lamiaceae
Salvia_isensis	Lamiaceae
Salvia_miltiorrhiza	Lamiaceae
Salvia_plebeia	Lamiaceae
Pycnostachys_urticifolia	Lamiaceae
Pycnostachys_reticulata	Lamiaceae
Pycnostachys_umbrosa	Lamiaceae
Plectranthus_crassus	Lamiaceae
Plectranthus_sanguineus	Lamiaceae
Anisochilus_pallidus	Lamiaceae
Aeollanthus_buchnerianus	Lamiaceae
Plectranthus_amboinicus	Lamiaceae
Solenostemon_scutellarioides	Lamiaceae
Plectranthus_barbatus	Lamiaceae
Plectranthus_ciliatus	Lamiaceae
Plectranthus_laxiflorus	Lamiaceae
Plectranthus_fruticosus	Lamiaceae
Ocimum_carnosum	Lamiaceae
Ocimum_basilicum	Lamiaceae
Ocimum_gratissimum	Lamiaceae
Ocimum_tenuiflorum	Lamiaceae
Syncolostemon_albiflorus	Lamiaceae
Syncolostemon_macranthus	Lamiaceae
Hoslundia_opposita	Lamiaceae
Endostemon_obtusifolius	Lamiaceae
Platostoma_hildebrandtii	Lamiaceae
Basilicum_polystachyon	Lamiaceae
Platostoma_rotundifolium	Lamiaceae
Platostoma_africanum	Lamiaceae
Isodon_flabelliformis	Lamiaceae
Isodon_rugosus	Lamiaceae
Isodon_coetsa	Lamiaceae
Isodon_lophanthoides	Lamiaceae
Hyptis_suaveolens	Lamiaceae
Hyptis_brevipes	Lamiaceae
Hyptis_emoryi	Lamiaceae
Hyptis_floribunda	Lamiaceae
Hyptis_alata	Lamiaceae
Hyptis_capitata	Lamiaceae
Vitex_gaumeri	Lamiaceae
Rotheca_incisa	Lamiaceae
Elsholtzia_ciliata	Lamiaceae
Lavandula_angustifolia	Lamiaceae
Lavandula_stoechas	Lamiaceae
Lavandula_latifolia	Lamiaceae
Lavandula_lanata	Lamiaceae
Lavandula_multifida	Lamiaceae
Collinsonia_canadensis	Lamiaceae
Perilla_frutescens	Lamiaceae
Mosla_chinensis	Lamiaceae
Elsholtzia_densa	Lamiaceae
Elsholtzia_stauntonii	Lamiaceae
Hemiandra_pungens	Lamiaceae
Hemigenia_westringioides	Lamiaceae
Hemigenia_ramosissima	Lamiaceae
Hemigenia_conferta	Lamiaceae
Hemigenia_incana	Lamiaceae
Hemigenia_humilis	Lamiaceae
Prostanthera_behriana	Lamiaceae
Prostanthera_nivea	Lamiaceae
Prostanthera_rotundifolia	Lamiaceae
Prostanthera_ovalifolia	Lamiaceae
Westringia_fruticosa	Lamiaceae
Congea_tomentosa	Lamiaceae
Premna_serratifolia	Lamiaceae
Premna_angolensis	Lamiaceae
Vitex_quinata	Lamiaceae
Vitex_lucens	Lamiaceae
Vitex_pinnata	Lamiaceae
Vitex_cofassus	Lamiaceae
Vitex_glabrata	Lamiaceae
Vitex_doniana	Lamiaceae
Vitex_vestita	Lamiaceae
Vitex_trifolia	Lamiaceae
Vitex_negundo	Lamiaceae
Vitex_rotundifolia	Lamiaceae
Vitex_agnus	Lamiaceae
Teijsmanniodendron_bogoriense	Lamiaceae
Teijsmanniodendron_pteropodum	Lamiaceae
Teijsmanniodendron_simplicifolium	Lamiaceae
Petitia_domingensis	Lamiaceae
Callicarpa_dichotoma	Lamiaceae
Callicarpa_mollis	Lamiaceae
Callicarpa_arborea	Lamiaceae
Callicarpa_pentandra	Lamiaceae
Callicarpa_longifolia	Lamiaceae
Callicarpa_pedunculata	Lamiaceae
Callicarpa_americana	Lamiaceae
Callicarpa_giraldii	Lamiaceae
Callicarpa_rubella	Lamiaceae
Callicarpa_bodinieri	Lamiaceae
Callicarpa_japonica	Lamiaceae
Callicarpa_candicans	Lamiaceae
Dicrastylis_gilesii	Lamiaceae
Dicrastylis_exsuccosa	Lamiaceae
Dicrastylis_cordifolia	Lamiaceae
Dicrastylis_verticillata	Lamiaceae
Dicrastylis_parvifolia	Lamiaceae
Dicrastylis_reticulata	Lamiaceae
Dicrastylis_fulva	Lamiaceae
Pityrodia_cuneata	Lamiaceae
Chloanthes_stoechadis	Lamiaceae
Newcastelia_cephalantha	Lamiaceae
Newcastelia_cladotricha	Lamiaceae
Lachnostachys_eriobotrya	Lamiaceae
Pityrodia_terminalis	Lamiaceae
Pityrodia_bartlingii	Lamiaceae
Cyanostegia_angustifolia	Lamiaceae
Acrotome_inflata	Lamiaceae
Acrotome_fleckii	Lamiaceae
Leucas_grandis	Lamiaceae
Leonotis_myricifolia	Lamiaceae
Leucas_martinicensis	Lamiaceae
Leucas_neufliseana	Lamiaceae
Leucas_oligocephala	Lamiaceae
Acrotome_pallescens	Lamiaceae
Leucas_inflata	Lamiaceae
Leonotis_leonurus	Lamiaceae
Leucas_nubica	Lamiaceae
Otostegia_tomentosa	Lamiaceae
Leucas_aspera	Lamiaceae
Leucas_zeylanica	Lamiaceae
Leucas_lavandulifolia	Lamiaceae
Leucas_ciliata	Lamiaceae
Lamium_maculatum	Lamiaceae
Lamium_purpureum	Lamiaceae
Lamium_galeobdolon	Lamiaceae
Lamium_amplexicaule	Lamiaceae
Lamium_garganicum	Lamiaceae
Lamium_album	Lamiaceae
Lamium_tomentosum	Lamiaceae
Rydingia_limbata	Lamiaceae
Marrubium_vulgare	Lamiaceae
Marrubium_peregrinum	Lamiaceae
Marrubium_incanum	Lamiaceae
Ballota_nigra	Lamiaceae
Ballota_hispanica	Lamiaceae
Ballota_africana	Lamiaceae
Marrubium_alysson	Lamiaceae
Ballota_pseudodictamnus	Lamiaceae
Ballota_acetabulosa	Lamiaceae
Moluccella_laevis	Lamiaceae
Moluccella_spinosa	Lamiaceae
Leonurus_macranthus	Lamiaceae
Leonurus_sibiricus	Lamiaceae
Chaiturus_marrubiastrum	Lamiaceae
Leonurus_turkestanicus	Lamiaceae
Lagochilus_ilicifolius	Lamiaceae
Paraphlomis_javanica	Lamiaceae
Phlomoides_rotata	Lamiaceae
Phlomis_umbrosa	Lamiaceae
Phlomoides_hamosa	Lamiaceae
Phlomis_tuberosa	Lamiaceae
Eremostachys_labiosa	Lamiaceae
Eremostachys_laciniata	Lamiaceae
Phlomis_floccosa	Lamiaceae
Phlomis_fruticosa	Lamiaceae
Phlomis_lychnitis	Lamiaceae
Phlomis_purpurea	Lamiaceae
Phlomis_mongolica	Lamiaceae
Phyllostegia_wawrana	Lamiaceae
Phyllostegia_kahiliensis	Lamiaceae
Phyllostegia_macrophylla	Lamiaceae
Stenogyne_purpurea	Lamiaceae
Phyllostegia_glabra	Lamiaceae
Haplostachys_haplostachya	Lamiaceae
Stenogyne_microphylla	Lamiaceae
Stenogyne_rugosa	Lamiaceae
Stachys_grandidentata	Lamiaceae
Stachys_pilosissima	Lamiaceae
Stachys_biflora	Lamiaceae
Stachys_albotomentosa	Lamiaceae
Stachys_chamissonis	Lamiaceae
Stachys_coccinea	Lamiaceae
Stachys_radicans	Lamiaceae
Stachys_pilosa	Lamiaceae
Stachys_quercetorum	Lamiaceae
Stachys_bullata	Lamiaceae
Stachys_affinis	Lamiaceae
Stachys_ocymastrum	Lamiaceae
Stachys_aethiopica	Lamiaceae
Stachys_arabica	Lamiaceae
Stachys_palustris	Lamiaceae
Stachys_arvensis	Lamiaceae
Sideritis_montana	Lamiaceae
Stachys_maritima	Lamiaceae
Stachys_argillicola	Lamiaceae
Sideritis_taurica	Lamiaceae
Sideritis_syriaca	Lamiaceae
Stachys_setifera	Lamiaceae
Stachys_lavandulifolia	Lamiaceae
Prasium_majus	Lamiaceae
Sideritis_romana	Lamiaceae
Sideritis_hyssopifolia	Lamiaceae
Sideritis_incana	Lamiaceae
Sideritis_tragoriganum	Lamiaceae
Stachys_chrysantha	Lamiaceae
Stachys_alpina	Lamiaceae
Sideritis_macrostachys	Lamiaceae
Sideritis_nutans	Lamiaceae
Stachys_byzantina	Lamiaceae
Stachys_cretica	Lamiaceae
Stachys_germanica	Lamiaceae
Stachys_scardica	Lamiaceae
Stachys_officinalis	Lamiaceae
Betonica_macrantha	Lamiaceae
Betonica_alopecuros	Lamiaceae
Stachys_recta	Lamiaceae
Stachys_sylvatica	Lamiaceae
Melittis_melissophyllum	Lamiaceae
Physostegia_virginiana	Lamiaceae
Physostegia_parviflora	Lamiaceae
Physostegia_leptophylla	Lamiaceae
Synandra_hispidula	Lamiaceae
Gomphostemma_javanicum	Lamiaceae
Leonurus_japonicus	Lamiaceae
Galeopsis_bifida	Lamiaceae
Galeopsis_pubescens	Lamiaceae
Galeopsis_speciosa	Lamiaceae
Galeopsis_tetrahit	Lamiaceae
Galeopsis_angustifolia	Lamiaceae
Pogostemon_cablin	Lamiaceae
Cornutia_grandifolia	Lamiaceae
Colebrookea_oppositifolia	Lamiaceae
Leucas_milanjiana	Lamiaceae
Leucas_capensis	Lamiaceae
Leucas_calostachys	Lamiaceae
Achyrospermum_carvalhoi	Lamiaceae
Achyrospermum_laterale	Lamiaceae
Achyrospermum_cryptanthum	Lamiaceae
Achyrospermum_schimperi	Lamiaceae
Anisomeles_indica	Lamiaceae
Anisomeles_malabarica	Lamiaceae
Scutellaria_indica	Lamiaceae
Scutellaria_barbata	Lamiaceae
Scutellaria_bolanderi	Lamiaceae
Scutellaria_mociniana	Lamiaceae
Scutellaria_scordifolia	Lamiaceae
Scutellaria_rehderiana	Lamiaceae
Scutellaria_viscidula	Lamiaceae
Scutellaria_baicalensis	Lamiaceae
Scutellaria_altissima	Lamiaceae
Scutellaria_orientalis	Lamiaceae
Scutellaria_alpina	Lamiaceae
Scutellaria_galericulata	Lamiaceae
Scutellaria_minor	Lamiaceae
Holmskioldia_sanguinea	Lamiaceae
Trichostema_oblongum	Lamiaceae
Trichostema_simulatum	Lamiaceae
Trichostema_austromontanum	Lamiaceae
Trichostema_laxum	Lamiaceae
Trichostema_micranthum	Lamiaceae
Trichostema_ovatum	Lamiaceae
Trichostema_brachiatum	Lamiaceae
Trichostema_dichotomum	Lamiaceae
Trichostema_setaceum	Lamiaceae
Trichostema_arizonicum	Lamiaceae
Trichostema_purpusii	Lamiaceae
Trichostema_parishii	Lamiaceae
Trichostema_lanatum	Lamiaceae
Amethystea_caerulea	Lamiaceae
Caryopteris_incana	Lamiaceae
Caryopteris_forrestii	Lamiaceae
Pseudocaryopteris_paniculata	Lamiaceae
Tripora_divaricata	Lamiaceae
Pseudocaryopteris_bicolor	Lamiaceae
Ajuga_decumbens	Lamiaceae
Ajuga_ciliata	Lamiaceae
Ajuga_reptans	Lamiaceae
Ajuga_chamaepitys	Lamiaceae
Teucrium_canadense	Lamiaceae
Oxera_rugosa	Lamiaceae
Oxera_microcalyx	Lamiaceae
Oxera_sulfurea	Lamiaceae
Oxera_baladica	Lamiaceae
Oxera_pulchella	Lamiaceae
Faradaya_splendida	Lamiaceae
Clerodendrum_cyrtophyllum	Lamiaceae
Clerodendrum_bungei	Lamiaceae
Clerodendrum_mandarinorum	Lamiaceae
Clerodendrum_fragrans	Lamiaceae
Clerodendrum_trichotomum	Lamiaceae
Clerodendrum_buchananii	Lamiaceae
Clerodendrum_speciosissimum	Lamiaceae
Clerodendrum_japonicum	Lamiaceae
Clerodendrum_laevifolium	Lamiaceae
Clerodendrum_tomentosum	Lamiaceae
Clerodendrum_floribundum	Lamiaceae
Clerodendrum_polycephalum	Lamiaceae
Clerodendrum_johnstonii	Lamiaceae
Clerodendrum_schweinfurthii	Lamiaceae
Clerodendrum_cephalanthum	Lamiaceae
Clerodendrum_thomsoniae	Lamiaceae
Clerodendrum_capitatum	Lamiaceae
Aegiphila_panamensis	Lamiaceae
Clerodendrum_heterophyllum	Lamiaceae
Clerodendrum_chinense	Lamiaceae
Clerodendrum_inerme	Lamiaceae
Clerodendrum_linifolium	Lamiaceae
Clerodendrum_aculeatum	Lamiaceae
Clerodendrum_glabrum	Lamiaceae
Kalaharia_uncinata	Lamiaceae
Clerodendrum_coulteri	Lamiaceae
Aegiphila_elata	Lamiaceae
Teucrium_scorodonia	Lamiaceae
Teucrium_flavum	Lamiaceae
Teucrium_pyrenaicum	Lamiaceae
Teucrium_fruticans	Lamiaceae
Teucrium_chamaedrys	Lamiaceae
Teucrium_montanum	Lamiaceae
Rubiteucris_siccanea	Lamiaceae
Rubiteucris_palmata	Lamiaceae
Schnabelia_terniflora	Lamiaceae
Schnabelia_oligophylla	Lamiaceae
Oncinocalyx_betchei	Lamiaceae
Teucridium_parvifolium	Lamiaceae
Gmelina_hystrix	Lamiaceae
Gmelina_moluccana	Lamiaceae
Tectona_grandis	Lamiaceae
Tectona_hamiltoniana	Lamiaceae
Peronema_canescens	Lamiaceae
Callicarpa_furfuracea	Lamiaceae
Premna_microphylla	Lamiaceae
Lavandula_bipinnata	Lamiaceae
Cyclonema_myricoides	Lamiaceae
Gmelina_philippensis	Lamiaceae
Gloxinia_xanthophylla	Gesneriaceae
Gloxinia_erinoides	Gesneriaceae
Seemannia_sylvatica	Gesneriaceae
Goyazia_rupicola	Gesneriaceae
Moussonia_deppeana	Gesneriaceae
Moussonia_elegans	Gesneriaceae
Heppiella_ulmifolia	Gesneriaceae
Kohleria_affinis	Gesneriaceae
Kohleria_tigridia	Gesneriaceae
Kohleria_hirsuta	Gesneriaceae
Kohleria_spicata	Gesneriaceae
Pearcea_hypocyrtiflora	Gesneriaceae
Phinaea_multiflora	Gesneriaceae
Amalophyllon_albiflorum	Gesneriaceae
Diastema_racemiferum	Gesneriaceae
Monopyle_macrocarpa	Gesneriaceae
Monopyle_maxonii	Gesneriaceae
Amalophyllon_divaricatum	Gesneriaceae
Niphaea_oblonga	Gesneriaceae
Achimenes_cettoana	Gesneriaceae
Gesneria_pedunculosa	Gesneriaceae
Gesneria_ventricosa	Gesneriaceae
Gesneria_pedicellaris	Gesneriaceae
Gesneria_auriculatum	Gesneriaceae
Rhytidophyllum_leucomallon	Gesneriaceae
Rhytidophyllum_tomentosum	Gesneriaceae
Sinningia_brasiliensis	Gesneriaceae
Sinningia_speciosa	Gesneriaceae
Vanhouttea_lanata	Gesneriaceae
Paliavana_prasinata	Gesneriaceae
Sinningia_cooperi	Gesneriaceae
Sinningia_richii	Gesneriaceae
Drymonia_urceolata	Gesneriaceae
Drymonia_strigosa	Gesneriaceae
Drymonia_serrulata	Gesneriaceae
Neomortonia_rosea	Gesneriaceae
Glossoloma_panamense	Gesneriaceae
Columnea_byrsina	Gesneriaceae
Glossoloma_ichthyoderma	Gesneriaceae
Columnea_billbergiana	Gesneriaceae
Columnea_schiedeana	Gesneriaceae
Columnea_sanguinea	Gesneriaceae
Neomortonia_nummularia	Gesneriaceae
Episcia_dianthiflora	Gesneriaceae
Episcia_punctata	Gesneriaceae
Cobananthus_calochlamys	Gesneriaceae
Oerstedina_cerricola	Gesneriaceae
Nematanthus_albus	Gesneriaceae
Codonanthe_crassifolia	Gesneriaceae
Hypocyrta_fritschii	Gesneriaceae
Paradrymonia_fuquaiana	Gesneriaceae
Paradrymonia_densa	Gesneriaceae
Lembocarpus_amoenus	Gesneriaceae
Cremersia_patula	Gesneriaceae
Rhoogeton_viviparus	Gesneriaceae
Sarmienta_scandens	Gesneriaceae
Asteranthera_ovata	Gesneriaceae
Fieldia_australis	Gesneriaceae
Mitraria_coccinea	Gesneriaceae
Negria_rhabdothamnoides	Gesneriaceae
Rhabdothamnus_solandri	Gesneriaceae
Besleria_lutea	Gesneriaceae
Reldia_minutiflora	Gesneriaceae
Gasteranthus_corallinus	Gesneriaceae
Napeanthus_macrostoma	Gesneriaceae
Titanotrichum_oldhamii	Gesneriaceae
Nematanthus_hirsutus	Gesneriaceae
Sanango_racemosum	Gesneriaceae
Tylopsacas_cuneatum	Gesneriaceae
Hemiboea_henryi	Gesneriaceae
Lysionotus_pauciflorus	Gesneriaceae
Anna_mollifolia	Gesneriaceae
Cyrtandra_hawaiensis	Gesneriaceae
Primulina_tabacum	Gesneriaceae
Chirita_sinensis	Gesneriaceae
Aeschynanthus_micranthus	Gesneriaceae
Aeschynanthus_bracteatus	Gesneriaceae
Agalmyla_parasitica	Gesneriaceae
Aeschynanthus_longicaulis	Gesneriaceae
Opithandra_primuloides	Gesneriaceae
Briggsia_muscicola	Gesneriaceae
Chirita_dielsii	Gesneriaceae
Chirita_anachoreta	Gesneriaceae
Aeschynanthus_radicans	Gesneriaceae
Henckelia_albomarginata	Gesneriaceae
Boea_hygroscopica	Gesneriaceae
Ornithoboea_wildeana	Gesneriaceae
Paraboea_rufescens	Gesneriaceae
Didissandra_frutescens	Gesneriaceae
Saintpaulia_ionantha	Gesneriaceae
Haberlea_rhodopensis	Gesneriaceae
Ramonda_myconi	Gesneriaceae
Streptocarpus_primulifolius	Gesneriaceae
Streptocarpus_johannis	Gesneriaceae
Streptocarpus_rexii	Gesneriaceae
Streptocarpus_cyaneus	Gesneriaceae
Streptocarpus_haygarthii	Gesneriaceae
Streptocarpus_porphyrostachys	Gesneriaceae
Streptocarpus_fanniniae	Gesneriaceae
Streptocarpus_goetzei	Gesneriaceae
Streptocarpus_milanjianus	Gesneriaceae
Streptocarpus_buchananii	Gesneriaceae
Streptocarpus_caulescens	Gesneriaceae
Streptocarpus_glandulosissimus	Gesneriaceae
Streptocarpus_pallidiflorus	Gesneriaceae
Streptocarpus_holstii	Gesneriaceae
Streptocarpus_saxorum	Gesneriaceae
Monophyllaea_hirticalyx	Gesneriaceae
Smithiantha_cinnabarina	Gesneriaceae
Rhynchoglossum_obliquum	Gesneriaceae
Rhynchoglossum_notonianum	Gesneriaceae
Calceolaria_connatifolia	Calceolariaceae
Calceolaria_phaeotricha	Calceolariaceae
Calceolaria_fusca	Calceolariaceae
Calceolaria_martinezii	Calceolariaceae
Calceolaria_rosmarinifolia	Calceolariaceae
Calceolaria_lavandulifolia	Calceolariaceae
Calceolaria_pedunculata	Calceolariaceae
Calceolaria_tetragona	Calceolariaceae
Calceolaria_moyobambae	Calceolariaceae
Calceolaria_gaultherioides	Calceolariaceae
Calceolaria_dentifolia	Calceolariaceae
Calceolaria_phaceliifolia	Calceolariaceae
Calceolaria_lobata	Calceolariaceae
Calceolaria_virgata	Calceolariaceae
Calceolaria_rugulosa	Calceolariaceae
Calceolaria_comosa	Calceolariaceae
Porodittia_triandra	Calceolariaceae
Calceolaria_bicrenata	Calceolariaceae
Calceolaria_glauca	Calceolariaceae
Calceolaria_pavonii	Calceolariaceae
Calceolaria_calycina	Calceolariaceae
Calceolaria_tomentosa	Calceolariaceae
Calceolaria_lanata	Calceolariaceae
Calceolaria_perfoliata	Calceolariaceae
Calceolaria_mandoniana	Calceolariaceae
Calceolaria_chelidonioides	Calceolariaceae
Calceolaria_tripartita	Calceolariaceae
Calceolaria_penlandii	Calceolariaceae
Calceolaria_ballotifolia	Calceolariaceae
Calceolaria_maculata	Calceolariaceae
Calceolaria_atahualpae	Calceolariaceae
Calceolaria_flexuosa	Calceolariaceae
Calceolaria_sparsiflora	Calceolariaceae
Calceolaria_oblonga	Calceolariaceae
Calceolaria_boliviana	Calceolariaceae
Calceolaria_myriophylla	Calceolariaceae
Calceolaria_engleriana	Calceolariaceae
Calceolaria_cavanillesii	Calceolariaceae
Calceolaria_petiolaris	Calceolariaceae
Calceolaria_dentata	Calceolariaceae
Calceolaria_thyrsiflora	Calceolariaceae
Calceolaria_polifolia	Calceolariaceae
Calceolaria_integrifolia	Calceolariaceae
Calceolaria_crenatiflora	Calceolariaceae
Calceolaria_corymbosa	Calceolariaceae
Calceolaria_uniflora	Calceolariaceae
Calceolaria_polyrrhiza	Calceolariaceae
Calceolaria_filicaulis	Calceolariaceae
Calceolaria_tenella	Calceolariaceae
Calceolaria_pinifolia	Calceolariaceae
Calceolaria_arachnoidea	Calceolariaceae
Jovellana_violacea	Calceolariaceae
Jovellana_sinclairii	Calceolariaceae
Peltanthera_floribunda	Gesneriaceae
Zaluzianskya_elongata	Scrophulariaceae
Zaluzianskya_katharinae	Scrophulariaceae
Zaluzianskya_glareosa	Scrophulariaceae
Zaluzianskya_ovata	Scrophulariaceae
