species	family
Polypterus_weeksii	Polypteridae
Polypterus_ornatipinnis	Polypteridae
Polypterus_mokelembembe	Polypteridae
Polypterus_retropinnis	Polypteridae
Polypterus_congicus	Polypteridae
Polypterus_ansorgii	Polypteridae
Polypterus_endlicherii	Polypteridae
Polypterus_bichir	Polypteridae
Erpetoichthys_calabaricus	Polypteridae
Polypterus_teugelsi	Polypteridae
Polypterus_palmas	Polypteridae
Polypterus_senegalus	Polypteridae
Polypterus_delhezi	Polypteridae
Polypterus_polli	Polypteridae
Psephurus_gladius	Polyodontidae
Polyodon_spathula	Polyodontidae
Acipenser_sturio	Acipenseridae
Acipenser_oxyrinchus	Acipenseridae
Huso_dauricus	Acipenseridae
Acipenser_mikadoi	Acipenseridae
Acipenser_medirostris	Acipenseridae
Acipenser_sinensis	Acipenseridae
Acipenser_schrenckii	Acipenseridae
Acipenser_transmontanus	Acipenseridae
Scaphirhynchus_albus	Acipenseridae
Scaphirhynchus_platorynchus	Acipenseridae
Scaphirhynchus_suttkusi	Acipenseridae
Huso_huso	Acipenseridae
Acipenser_nudiventris	Acipenseridae
Acipenser_dabryanus	Acipenseridae
Acipenser_stellatus	Acipenseridae
Pseudoscaphirhynchus_kaufmanni	Acipenseridae
Pseudoscaphirhynchus_hermanni	Acipenseridae
Acipenser_gueldenstaedtii	Acipenseridae
Acipenser_ruthenus	Acipenseridae
Acipenser_naccarii	Acipenseridae
Acipenser_persicus	Acipenseridae
Acipenser_baerii	Acipenseridae
Acipenser_fulvescens	Acipenseridae
Acipenser_brevirostrum	Acipenseridae
Amia_calva	Amiidae
Atractosteus_tropicus	Lepisosteidae
Atractosteus_tristoechus	Lepisosteidae
Atractosteus_spatula	Lepisosteidae
Lepisosteus_platyrhincus	Lepisosteidae
Lepisosteus_oculatus	Lepisosteidae
Lepisosteus_platostomus	Lepisosteidae
Lepisosteus_osseus	Lepisosteidae
Megalops_cyprinoides	Megalopidae
Megalops_atlanticus	Megalopidae
Elops_hawaiensis	Elopidae
Elops_machnata	Elopidae
Elops_affinis	Elopidae
Elops_saurus	Elopidae
Pterothrissus_gissu	Albulidae
Albula_glossodonta	Albulidae
Albula_vulpes	Albulidae
Albula_esuncula	Albulidae
Albula_gilberti	Albulidae
Albula_koreana	Albulidae
Albula_nemoptera	Albulidae
Albula_argentea	Albulidae
Aldrovandia_affinis	Halosauridae
Halosaurus_carinicauda	Halosauridae
Aldrovandia_phalacra	Halosauridae
Halosauropsis_macrochir	Halosauridae
Polyacanthonotus_rissoanus	Notacanthidae
Polyacanthonotus_challengeri	Notacanthidae
Notacanthus_bonaparte	Notacanthidae
Notacanthus_abbotti	Notacanthidae
Meadia_abyssalis	Synaphobranchidae
Diastobranchus_capensis	Synaphobranchidae
Synaphobranchus_affinis	Synaphobranchidae
Synaphobranchus_kaupii	Synaphobranchidae
Histiobranchus_bathybius	Synaphobranchidae
Simenchelys_parasitica	Synaphobranchidae
Meadia_roseni	Synaphobranchidae
Ilyophis_brunneus	Synaphobranchidae
Dysomma_anguillare	Synaphobranchidae
Saccopharynx_ampullaceus	Saccopharyngidae
Eurypharynx_pelecanoides	Eurypharyngidae
Neoconger_mucronatus	Moringuidae
Moringua_edwardsi	Moringuidae
Moringua_javanica	Moringuidae
Avocettina_infans	Nemichthyidae
Nemichthys_scolopaceus	Nemichthyidae
Nemichthys_curvirostris	Nemichthyidae
Stemonidium_hypomelas	Serrivomeridae
Serrivomer_jesperseni	Serrivomeridae
Serrivomer_sector	Serrivomeridae
Serrivomer_samoensis	Serrivomeridae
Anguilla_australis_australis	Anguillidae
Anguilla_australis_schmidtii	Anguillidae
Anguilla_dieffenbachii	Anguillidae
Anguilla_mossambica	Anguillidae
Anguilla_japonica	Anguillidae
Anguilla_anguilla	Anguillidae
Anguilla_rostrata	Anguillidae
Anguilla_malgumora	Anguillidae
Anguilla_reinhardtii	Anguillidae
Anguilla_megastoma	Anguillidae
Anguilla_celebesensis	Anguillidae
Anguilla_bengalensis_bengalensis	Anguillidae
Anguilla_marmorata	Anguillidae
Anguilla_obscura	Anguillidae
Anguilla_bicolor_pacifica	Anguillidae
Anguilla_bicolor_bicolor	Anguillidae
Anguilla_interioris	Anguillidae
Anguilla_luzonensis	Anguillidae
Anguilla_nebulosa	Anguillidae
Anguilla_bengalensis_labiata	Anguillidae
Bassanago_albescens	Congridae
Bassanago_hirsutus	Congridae
Bassanago_bulbiceps	Congridae
Kaupichthys_hyoproroides	Chlopsidae
Kaupichthys_nuchalis	Chlopsidae
Chilorhinus_suensonii	Chlopsidae
Chilorhinus_platyrhynchus	Chlopsidae
Pythonichthys_asodes	Heterenchelyidae
Anarchias_seychellensis	Muraenidae
Gymnothorax_australicola	Muraenidae
Uropterygius_xanthopterus	Muraenidae
Uropterygius_macularius	Muraenidae
Uropterygius_micropterus	Muraenidae
Scuticaria_tigrina	Muraenidae
Scuticaria_okinawae	Muraenidae
Gymnomuraena_zebra	Muraenidae
Enchelycore_carychroa	Muraenidae
Enchelycore_bayeri	Muraenidae
Gymnothorax_fuscomaculatus	Muraenidae
Gymnothorax_ocellatus	Muraenidae
Gymnothorax_saxicola	Muraenidae
Gymnothorax_melatremus	Muraenidae
Gymnothorax_nudivomer	Muraenidae
Gymnothorax_elegans	Muraenidae
Gymnothorax_unicolor	Muraenidae
Muraena_robusta	Muraenidae
Gymnothorax_bacalladoi	Muraenidae
Gymnothorax_maderensis	Muraenidae
Echidna_xanthospilos	Muraenidae
Enchelynassa_canina	Muraenidae
Gymnothorax_funebris	Muraenidae
Gymnothorax_moringa	Muraenidae
Gymnothorax_vicinus	Muraenidae
Enchelycore_anatina	Muraenidae
Pseudechidna_brummeri	Muraenidae
Gymnothorax_hepaticus	Muraenidae
Gymnothorax_meleagris	Muraenidae
Gymnothorax_buroensis	Muraenidae
Gymnothorax_miliaris	Muraenidae
Gymnothorax_castaneus	Muraenidae
Gymnothorax_flavimarginatus	Muraenidae
Gymnothorax_pictus	Muraenidae
Echidna_nebulosa	Muraenidae
Echidna_catenata	Muraenidae
Enchelycore_nigricans	Muraenidae
Muraena_melanotis	Muraenidae
Muraena_helena	Muraenidae
Muraena_argus	Muraenidae
Muraena_lentiginosa	Muraenidae
Muraena_augusti	Muraenidae
Gymnothorax_isingteena	Muraenidae
Gymnothorax_favagineus	Muraenidae
Strophidon_sathete	Muraenidae
Rhinomuraena_quaesita	Muraenidae
Gymnothorax_rueppelliae	Muraenidae
Gymnothorax_undulatus	Muraenidae
Gymnothorax_polyuranodon	Muraenidae
Gymnothorax_pseudothyrsoideus	Muraenidae
Gymnothorax_punctatus	Muraenidae
Gymnothorax_eurostus	Muraenidae
Gymnothorax_reevesii	Muraenidae
Gymnothorax_fimbriatus	Muraenidae
Gymnothorax_reticularis	Muraenidae
Gymnothorax_javanicus	Muraenidae
Echidna_polyzona	Muraenidae
Gymnothorax_richardsonii	Muraenidae
Gymnothorax_zonipectis	Muraenidae
Gymnothorax_chilospilus	Muraenidae
Gymnothorax_margaritophorus	Muraenidae
Gymnothorax_kidako	Muraenidae
Gymnothorax_polygonius	Muraenidae
Gymnothorax_prionodon	Muraenidae
Thalassenchelys_coheni	Congridae
Nessorhamphus_danae	Derichthyidae
Nessorhamphus_ingolfianus	Derichthyidae
Derichthys_serpentinus	Derichthyidae
Coloconger_cadenati	Colocongridae
Conger_japonicus	Congridae
Conger_conger	Congridae
Conger_myriaster	Congridae
Conger_oceanicus	Congridae
Ariosoma_anago	Congridae
Parabathymyrus_macrophthalmus	Congridae
Ariosoma_major	Congridae
Poeciloconger_kapala	Congridae
Ariosoma_shiroanago	Congridae
Ariosoma_balearicum	Congridae
Ariosoma_meeki	Congridae
Ariosoma_scheelei	Congridae
Paraconger_notialis	Congridae
Heteroconger_lentiginosus	Congridae
Heteroconger_hassi	Congridae
Gorgasia_taiwanensis	Congridae
Venefica_proboscidea	Nettastomatidae
Facciolella_gilbertii	Nettastomatidae
Facciolella_oxyrhyncha	Nettastomatidae
Uroconger_lepturus	Congridae
Uroconger_syringinus	Congridae
Bathycongrus_wallacei	Congridae
Bathyuroconger_vicinus	Congridae
Bathycongrus_retrotinctus	Congridae
Xenomystax_congroides	Congridae
Macrocephenchelys_brachialis	Congridae
Nettastoma_melanurum	Nettastomatidae
Venefica_procera	Nettastomatidae
Saurenchelys_fierasfer	Nettastomatidae
Hoplunnis_tenuis	Nettastomatidae
Rhynchoconger_flavus	Congridae
Gnathophis_bathytopos	Congridae
Gnathophis_capensis	Congridae
Gnathophis_longicauda	Congridae
Gnathophis_nystromi_nystromi	Congridae
Gnathophis_nystromi_ginanago	Congridae
Cynoponticus_ferox	Muraenesocidae
Congresox_talabonoides	Muraenesocidae
Muraenesox_cinereus	Muraenesocidae
Muraenesox_bagio	Muraenesocidae
Scolecenchelys_gymnota	Ophichthidae
Apterichtus_australis	Ophichthidae
Muraenichthys_gymnopterus	Ophichthidae
Scolecenchelys_aoki	Ophichthidae
Scolecenchelys_breviceps	Ophichthidae
Myrophis_vafer	Ophichthidae
Myrophis_punctatus	Ophichthidae
Ahlia_egmontis	Ophichthidae
Myrophis_platyrhynchus	Ophichthidae
Myrophis_microchir	Ophichthidae
Oxyconger_leptognathus	Muraenesocidae
Brachysomophis_henshawi	Ophichthidae
Brachysomophis_cirrocheilos	Ophichthidae
Echelus_myrus	Ophichthidae
Echelus_uropterus	Ophichthidae
Ophichthus_altipennis	Ophichthidae
Apterichtus_klazingai	Ophichthidae
Ophichthus_polyophthalmus	Ophichthidae
Ophichthus_serpentinus	Ophichthidae
Echiophis_punctifer	Ophichthidae
Ophichthus_triserialis	Ophichthidae
Ophichthus_zophochir	Ophichthidae
Ophichthus_gomesii	Ophichthidae
Ophichthus_rex	Ophichthidae
Brachysomophis_crocodilinus	Ophichthidae
Ophichthus_asakusae	Ophichthidae
Ophichthus_puncticeps	Ophichthidae
Xyrias_revulsus	Ophichthidae
Ophisurus_macrorhynchos	Ophichthidae
Pisodonophis_sangjuensis	Ophichthidae
Pisodonophis_cancrivorus	Ophichthidae
Ophichthus_lithinus	Ophichthidae
Leiuranus_semicinctus	Ophichthidae
Callechelys_catostoma	Ophichthidae
Callechelys_marmorata	Ophichthidae
Myrichthys_maculosus	Ophichthidae
Myrichthys_magnificus	Ophichthidae
Myrichthys_ocellatus	Ophichthidae
Myrichthys_breviceps	Ophichthidae
Hiodon_alosoides	Hiodontidae
Hiodon_tergisus	Hiodontidae
Heterotis_niloticus	Osteoglossidae
Arapaima_gigas	Osteoglossidae
Scleropages_formosus	Osteoglossidae
Osteoglossum_ferreirai	Osteoglossidae
Osteoglossum_bicirrhosum	Osteoglossidae
Scleropages_leichardti	Osteoglossidae
Scleropages_jardinii	Osteoglossidae
Notopterus_notopterus	Notopteridae
Chitala_chitala	Notopteridae
Chitala_ornata	Notopteridae
Xenomystus_nigri	Notopteridae
Papyrocranus_afer	Notopteridae
Papyrocranus_congoensis	Notopteridae
Gymnarchus_niloticus	Gymnarchidae
Petrocephalus_microphthalmus	Mormyridae
Petrocephalus_simus	Mormyridae
Petrocephalus_catostoma	Mormyridae
Petrocephalus_binotatus	Mormyridae
Petrocephalus_odzalaensis	Mormyridae
Petrocephalus_balayi	Mormyridae
Petrocephalus_bovei_bovei	Mormyridae
Petrocephalus_soudanensis	Mormyridae
Petrocephalus_pallidomaculatus	Mormyridae
Petrocephalus_squalostoma	Mormyridae
Petrocephalus_zakoni	Mormyridae
Petrocephalus_ansorgii	Mormyridae
Petrocephalus_grandoculis	Mormyridae
Petrocephalus_sullivani	Mormyridae
Petrocephalus_similis	Mormyridae
Petrocephalus_mbossou	Mormyridae
Petrocephalus_christyi	Mormyridae
Petrocephalus_valentini	Mormyridae
Petrocephalus_frieli	Mormyridae
Petrocephalus_sauvagii	Mormyridae
Petrocephalus_pulsivertens	Mormyridae
Myomyrus_macrops	Mormyridae
Myomyrus_pharao	Mormyridae
Mormyrus_macrophthalmus	Mormyridae
Mormyrus_hasselquistii	Mormyridae
Mormyrus_tapirus	Mormyridae
Mormyrops_anguilloides	Mormyridae
Oxymormyrus_zanclirostris	Mormyridae
Mormyrops_lineolatus	Mormyridae
Mormyrops_nigricans	Mormyridae
Mormyrops_masuianus	Mormyridae
Brienomyrus_brachyistius	Mormyridae
Isichthys_henryi	Mormyridae
Mormyrus_ovis	Mormyridae
Mormyrus_rume_rume	Mormyridae
Mormyrus_subundulatus	Mormyridae
Pollimyrus_marianne	Mormyridae
Pollimyrus_castelnaui	Mormyridae
Pollimyrus_petricolus	Mormyridae
Pollimyrus_adspersus	Mormyridae
Pollimyrus_isidori_isidori	Mormyridae
Boulengeromyrus_knoepffleri	Mormyridae
Ivindomyrus_opdenboschi	Mormyridae
Pollimyrus_marchei	Mormyridae
Marcusenius_ntemensis	Mormyridae
Paramormyrops_longicaudatus	Mormyridae
Paramormyrops_curvifrons	Mormyridae
Paramormyrops_gabonensis	Mormyridae
Paramormyrops_hopkinsi	Mormyridae
Paramormyrops_batesii	Mormyridae
Stomatorhinus_walkeri	Mormyridae
Hyperopisus_bebe	Mormyridae
Brienomyrus_niger	Mormyridae
Hippopotamyrus_pictus	Mormyridae
Hippopotamyrus_longilateralis	Mormyridae
Hippopotamyrus_ansorgii	Mormyridae
Hippopotamyrus_szaboi	Mormyridae
Marcusenius_furcidens	Mormyridae
Marcusenius_cyprinoides	Mormyridae
Marcusenius_mento	Mormyridae
Marcusenius_ussheri	Mormyridae
Marcusenius_devosi	Mormyridae
Marcusenius_senegalensis	Mormyridae
Marcusenius_altisambesi	Mormyridae
Marcusenius_pongolensis	Mormyridae
Marcusenius_macrolepidotus	Mormyridae
Marcusenius_greshoffii	Mormyridae
Hippopotamyrus_wilverthi	Mormyridae
Hippopotamyrus_psittacus	Mormyridae
Genyomyrus_donnyi	Mormyridae
Marcusenius_moorii	Mormyridae
Marcusenius_kutuensis	Mormyridae
Marcusenius_schilthuisiae	Mormyridae
Gnathonemus_petersii	Mormyridae
Campylomormyrus_phantasticus	Mormyridae
Campylomormyrus_tamandua	Mormyridae
Campylomormyrus_alces	Mormyridae
Campylomormyrus_mirus	Mormyridae
Campylomormyrus_tshokwe	Mormyridae
Campylomormyrus_numenius	Mormyridae
Campylomormyrus_elephas	Mormyridae
Campylomormyrus_rhynchophorus	Mormyridae
Campylomormyrus_curvirostris	Mormyridae
Holtbyrnia_macrops	Platytroctidae
Holtbyrnia_latifrons	Platytroctidae
Sagamichthys_abei	Platytroctidae
Holtbyrnia_anomala	Platytroctidae
Searsia_koefoedi	Platytroctidae
Mirorictus_taningi	Platytroctidae
Maulisia_mauli	Platytroctidae
Maulisia_argipalla	Platytroctidae
Normichthys_operosus	Platytroctidae
Maulisia_microlepis	Platytroctidae
Alepocephalus_bairdii	Alepocephalidae
Bajacalifornia_burragei	Alepocephalidae
Alepocephalus_agassizii	Alepocephalidae
Alepocephalus_tenebrosus	Alepocephalidae
Alepocephalus_bicolor	Alepocephalidae
Alepocephalus_owstoni	Alepocephalidae
Alepocephalus_antipodianus	Alepocephalidae
Bathylaco_nigricans	Alepocephalidae
Rouleina_attrita	Alepocephalidae
Xenodermichthys_copei	Alepocephalidae
Talismania_longifilis	Alepocephalidae
Talismania_bifurcata	Alepocephalidae
Denticeps_clupeoides	Denticipitidae
Chirocentrus_sp	Chirocentridae
Jenkinsia_lamprotaenia	Clupeidae
Spratelloides_gracilis	Clupeidae
Spratelloides_robustus	Clupeidae
Spratelloides_delicatulus	Clupeidae
Thryssa_hamiltonii	Engraulidae
Thryssa_chefuensis	Engraulidae
Setipinna_tenuifilis	Engraulidae
Setipinna_phasa	Engraulidae
Thryssa_setirostris	Engraulidae
Thryssa_kammalensis	Engraulidae
Thryssa_vitrirostris	Engraulidae
Coilia_ramcarati	Engraulidae
Coilia_grayii	Engraulidae
Coilia_mystus	Engraulidae
Coilia_lindmani	Engraulidae
Coilia_brachygnathus	Engraulidae
Coilia_nasus	Engraulidae
Coilia_dussumieri	Engraulidae
Coilia_reynaldi	Engraulidae
Thryssa_mystax	Engraulidae
Lycothrissa_crocodilus	Engraulidae
Setipinna_taty	Engraulidae
Thryssa_adelae	Engraulidae
Encrasicholina_devisi	Engraulidae
Encrasicholina_punctifer	Engraulidae
Engraulis_ringens	Engraulidae
Engraulis_anchoita	Engraulidae
Jurengraulis_juruensis	Engraulidae
Anchoviella_brevirostris	Engraulidae
Anchoviella_carrikeri	Engraulidae
Anchoviella_guianensis	Engraulidae
Anchoviella_alleni	Engraulidae
Anchovia_surinamensis	Engraulidae
Amazonsprattus_scintilla	Engraulidae
Anchoviella_lepidentostole	Engraulidae
Pterengraulis_atherinoides	Engraulidae
Lycengraulis_batesii	Engraulidae
Lycengraulis_grossidens	Engraulidae
Lycengraulis_poeyi	Engraulidae
Anchoa_filifera	Engraulidae
Engraulis_mordax	Engraulidae
Anchoa_compressa	Engraulidae
Engraulis_australis	Engraulidae
Engraulis_encrasicolus	Engraulidae
Engraulis_eurystole	Engraulidae
Engraulis_japonicus	Engraulidae
Anchoa_nasus	Engraulidae
Anchoa_lyolepis	Engraulidae
Cetengraulis_edentulus	Engraulidae
Cetengraulis_mysticetus	Engraulidae
Anchoa_choerostoma	Engraulidae
Anchoa_lamprotaenia	Engraulidae
Anchoa_mitchilli	Engraulidae
Anchoa_cubana	Engraulidae
Anchoa_cayorum	Engraulidae
Anchoa_parva	Engraulidae
Anchoa_delicatissima	Engraulidae
Anchoviella_balboae	Engraulidae
Anchoa_mundeoloides	Engraulidae
Anchoa_panamensis	Engraulidae
Anchoa_scofieldi	Engraulidae
Anchoa_walkeri	Engraulidae
Anchoviella_elongata	Engraulidae
Anchoa_chamensis	Engraulidae
Anchovia_macrolepidota	Engraulidae
Anchoa_hepsetus	Engraulidae
Anchoa_colonensis	Engraulidae
Hyperlophus_vittatus	Clupeidae
Sprattus_sprattus	Clupeidae
Clupea_harengus	Clupeidae
Clupea_pallasii_pallasii	Clupeidae
Etrumeus_sadina	Dussumieriidae
Etrumeus_whiteheadi	Dussumieriidae
Etrumeus_micropus	Dussumieriidae
Etrumeus_makiawa	Dussumieriidae
Etrumeus_acuminatus	Dussumieriidae
Chirocentrus_dorab	Chirocentridae
Pellona_ditchela	Pristigasteridae
Odontognathus_mucronatus	Pristigasteridae
Pellona_harroweri	Pristigasteridae
Tenualosa_macrura	Clupeidae
Tenualosa_toli	Clupeidae
Ilisha_striatula	Pristigasteridae
Ilisha_melastoma	Pristigasteridae
Opisthopterus_tardoore	Pristigasteridae
Ilisha_elongata	Pristigasteridae
Pellona_castelnaeana	Pristigasteridae
Pellona_flavipinnis	Pristigasteridae
Gilchristella_aestuaria	Clupeidae
Sauvagella_madagascariensis	Clupeidae
Sauvagella_robusta	Clupeidae
Dussumieria_elopsoides	Dussumieriidae
Dussumieria_acuta	Dussumieriidae
Sardina_pilchardus	Clupeidae
Sardinops_sagax	Clupeidae
Brevoortia_aurea	Clupeidae
Brevoortia_smithi	Clupeidae
Brevoortia_patronus	Clupeidae
Brevoortia_tyrannus	Clupeidae
Alosa_chrysochloris	Clupeidae
Alosa_aestivalis	Clupeidae
Alosa_mediocris	Clupeidae
Alosa_pseudoharengus	Clupeidae
Alosa_agone	Clupeidae
Alosa_sapidissima	Clupeidae
Alosa_alabamae	Clupeidae
Alosa_fallax	Clupeidae
Alosa_killarnensis	Clupeidae
Alosa_alosa	Clupeidae
Alosa_caspia_caspia	Clupeidae
Alosa_immaculata	Clupeidae
Alosa_macedonica	Clupeidae
Platanichthys_platana	Clupeidae
Rhinosardinia_amazonica	Clupeidae
Sierrathrissa_leonensis	Clupeidae
Potamothrissa_obtusirostris	Clupeidae
Stolothrissa_tanganicae	Clupeidae
Limnothrissa_miodon	Clupeidae
Microthrissa_royauxi	Clupeidae
Microthrissa_congica	Clupeidae
Pellonula_leonensis	Clupeidae
Odaxothrissa_vittata	Clupeidae
Pellonula_vorax	Clupeidae
Dorosoma_petenense	Clupeidae
Dorosoma_cepedianum	Clupeidae
Dorosoma_anale	Clupeidae
Opisthonema_oglinum	Clupeidae
Opisthonema_medirastre	Clupeidae
Opisthonema_libertate	Clupeidae
Hilsa_kelee	Clupeidae
Tenualosa_ilisha	Clupeidae
Anodontostoma_chacunda	Clupeidae
Amblygaster_clupeoides	Clupeidae
Konosirus_punctatus	Clupeidae
Clupanodon_thrissa	Clupeidae
Nematalosa_erebi	Clupeidae
Nematalosa_japonica	Clupeidae
Nematalosa_nasus	Clupeidae
Ethmalosa_fimbriata	Clupeidae
Herklotsichthys_quadrimaculatus	Clupeidae
Herklotsichthys_spilurus	Clupeidae
Harengula_humeralis	Clupeidae
Harengula_thrissina	Clupeidae
Harengula_jaguana	Clupeidae
Harengula_clupeola	Clupeidae
Sardinella_maderensis	Clupeidae
Sardinella_fimbriata	Clupeidae
Sardinella_melanura	Clupeidae
Sardinella_zunasi	Clupeidae
Sardinella_tawilis	Clupeidae
Sardinella_hualiensis	Clupeidae
Sardinella_jussieu	Clupeidae
Sardinella_gibbosa	Clupeidae
Sardinella_albella	Clupeidae
Sardinella_longiceps	Clupeidae
Sardinella_sindensis	Clupeidae
Sardinella_lemuru	Clupeidae
Sardinella_aurita	Clupeidae
Sardinella_brasiliensis	Clupeidae
Gonorynchus_forsteri	Gonorynchidae
Gonorynchus_greyi	Gonorynchidae
Chanos_chanos	Chanidae
Parakneria_cameronensis	Kneriidae
Cromeria_nilotica	Kneriidae
Rhabdolichops_eastwardi	Sternopygidae
Archolaemus_blax	Sternopygidae
Eigenmannia_humboldtii	Sternopygidae
Eigenmannia_virescens	Sternopygidae
Eigenmannia_trilineata	Sternopygidae
Sternopygus_macrurus	Sternopygidae
Hypopomus_artedi	Hypopomidae
Microsternarchus_bilineatus	Hypopomidae
Brachyhypopomus_brevirostris	Hypopomidae
Brachyhypopomus_diazi	Hypopomidae
Brachyhypopomus_pinnicaudatus	Hypopomidae
Apteronotus_leptorhynchus	Apteronotidae
Apteronotus_albifrons	Apteronotidae
Parapteronotus_hasemani	Apteronotidae
Orthosternarchus_tamandua	Apteronotidae
Sternarchorhamphus_muelleri	Apteronotidae
Sternarchogiton_nattereri	Apteronotidae
Sternarchogiton_labiatus	Apteronotidae
Adontosternarchus_clarkae	Apteronotidae
Compsaraia_compsus	Apteronotidae
Sternarchogiton_preto	Apteronotidae
Brachyhypopomus_gauderio	Hypopomidae
Gymnorhamphichthys_petiti	Rhamphichthyidae
Rhamphichthys_marmoratus	Rhamphichthyidae
Gymnotus_jonasi	Gymnotidae
Gymnotus_stenoleucus	Gymnotidae
Gymnotus_coropinae	Gymnotidae
Gymnotus_javari	Gymnotidae
Gymnotus_coatesi	Gymnotidae
Gymnotus_pantherinus	Gymnotidae
Gymnotus_pedanopterus	Gymnotidae
Gymnotus_cataniapo	Gymnotidae
Gymnotus_cylindricus	Gymnotidae
Gymnotus_pantanal	Gymnotidae
Gymnotus_varzea	Gymnotidae
Gymnotus_obscurus	Gymnotidae
Gymnotus_tigre	Gymnotidae
Gymnotus_curupira	Gymnotidae
Gymnotus_sp	Gymnotidae
Gymnotus_inaequilabiatus	Gymnotidae
Gymnotus_mamiraua	Gymnotidae
Gymnotus_arapaima	Gymnotidae
Gymnotus_ucamara	Gymnotidae
Gymnotus_carapo	Gymnotidae
Citharinus_citharus	Citharinidae
Citharinus_congicus	Citharinidae
Citharinus_gibbosus	Citharinidae
Xenocharax_spilurus	Distichodontidae
Hemistichodus_vaillanti	Distichodontidae
Neolebias_ansorgii	Distichodontidae
Neolebias_powelli	Distichodontidae
Neolebias_trilineatus	Distichodontidae
Hemigrammocharax_uniocellatus	Distichodontidae
Nannocharax_procatopus	Distichodontidae
Nannocharax_elongatus	Distichodontidae
Nannocharax_schoutedeni	Distichodontidae
Hemigrammocharax_ocellicauda	Distichodontidae
Hemigrammocharax_machadoi	Distichodontidae
Hemigrammocharax_multifasciatus	Distichodontidae
Distichodus_hypostomatus	Distichodontidae
Distichodus_notospilus	Distichodontidae
Distichodus_kolleri	Distichodontidae
Distichodus_affinis	Distichodontidae
Distichodus_decemmaculatus	Distichodontidae
Distichodus_noboli	Distichodontidae
Distichodus_rostratus	Distichodontidae
Distichodus_engycephalus	Distichodontidae
Distichodus_antonii	Distichodontidae
Distichodus_atroventralis	Distichodontidae
Distichodus_sexfasciatus	Distichodontidae
Distichodus_lusosso	Distichodontidae
Distichodus_mossambicus	Distichodontidae
Distichodus_schenga	Distichodontidae
Distichodus_fasciolatus	Distichodontidae
Poecilocharax_weitzmani	Crenuchidae
Crenuchus_spilurus	Crenuchidae
Characidium_pterostictum	Crenuchidae
Characidium_vidali	Crenuchidae
Characidium_laterale	Crenuchidae
Characidium_fasciatum	Crenuchidae
Characidium_purpuratum	Crenuchidae
Pyrrhulina_australis	Lebiasinidae
Copella_nattereri	Lebiasinidae
Arnoldichthys_spilopterus	Alestidae
Hepsetus_odoe	Hepsetidae
Brycinus_poptae	Alestidae
Brycinus_schoutedeni	Alestidae
Brycinus_grandisquamis	Alestidae
Brycinus_macrolepidotus	Alestidae
Brycinus_longipinnis	Alestidae
Brachypetersius_notospilus	Alestidae
Nannopetersius_mutambuei	Alestidae
Nannopetersius_lamberti	Alestidae
Brachypetersius_huloti	Alestidae
Phenacogrammus_polli	Alestidae
Phenacogrammus_aurantiacus	Alestidae
Micralestes_pabrensis	Alestidae
Clupeocharax_schoutedeni	Alestidae
Bryconaethiops_macrops	Alestidae
Phenacogrammus_interruptus	Alestidae
Phenacogrammus_taeniatus	Alestidae
Phenacogrammus_altus	Alestidae
Bathyaethiops_caudomaculatus	Alestidae
Bathyaethiops_breuseghemi	Alestidae
Bathyaethiops_greeni	Alestidae
Phenacogrammus_ansorgii	Alestidae
Phenacogrammus_nigropterus	Alestidae
Alestopetersius_hilgendorfi	Alestidae
Phenacogrammus_compressus	Alestidae
Alestopetersius_bifasciatus	Alestidae
Alestopetersius_tumbensis	Alestidae
Alestopetersius_conspectus	Alestidae
Alestopetersius_caudalis	Alestidae
Bryconaethiops_boulengeri	Alestidae
Bryconaethiops_microstoma	Alestidae
Brycinus_affinis	Alestidae
Brycinus_imberi	Alestidae
Brycinus_carolinae	Alestidae
Brycinus_nurse	Alestidae
Brycinus_kingsleyae	Alestidae
Brycinus_opisthotaenia	Alestidae
Brycinus_bimaculatus	Alestidae
Brycinus_lateralis	Alestidae
Brycinus_comptus	Alestidae
Brycinus_fwaensis	Alestidae
Rhabdalestes_septentrionalis	Alestidae
Rhabdalestes_maunensis	Alestidae
Hemigrammopetersius_barnardi	Alestidae
Ladigesia_roloffi	Alestidae
Micralestes_acutidens	Alestidae
Micralestes_stormsi	Alestidae
Micralestes_humilis	Alestidae
Micralestes_lualabae	Alestidae
Micralestes_occidentalis	Alestidae
Alestes_dentex	Alestidae
Alestes_baremoze	Alestidae
Alestes_liebrechtsii	Alestidae
Alestes_macrophthalmus	Alestidae
Alestes_inferus	Alestidae
Hydrocynus_goliath	Alestidae
Hydrocynus_brevis	Alestidae
Hydrocynus_tanzaniae	Alestidae
Hydrocynus_vittatus	Alestidae
Hydrocynus_forskahlii	Alestidae
Chilodus_punctatus	Chilodontidae
Caenotropus_labyrinthicus	Chilodontidae
Parodon_hilarii	Parodontidae
Parodon_nasus	Parodontidae
Apareiodon_ibitiensis	Parodontidae
Apareiodon_piracicabae	Parodontidae
Apareiodon_affinis	Parodontidae
Rhaphiodon_vulpinus	Characidae
Cynodon_gibbus	Characidae
Hydrolycus_scomberoides	Characidae
Hydrolycus_armatus	Characidae
Psectrogaster_rhomboides	Curimatidae
Psectrogaster_rutiloides	Curimatidae
Psectrogaster_amazonica	Curimatidae
Bivibranchia_velox	Hemiodontidae
Hemiodus_gracilis	Hemiodontidae
